Node,MMRS51410669ST,MMRS34569532ST,MMRS38954404ST,MMRS84954772ST,MMRS12272136ST,MMRS85382779ST,MMRS33294861ST,MMRS84159866ST,MMRS65862658ST,MMRS11288076ST,MMRS81671217ST,MMRS29805707ST,MMRS14602194ST,MMRS93508324ST,MMRS39582183ST,MMRS93621581ST,MMRS77487595ST,MMRS51737257ST,MMRS94549160ST,MMRS21365932ST,MMRS43563715ST,MMRS57276462ST,MMRS95479054ST,MMRS90191266ST,MMRS79893829ST,MMRS88581325ST,MMRS67247116ST,MMRS54246132ST,MMRS38861560ST,MMRS32573774ST,MMRS71762412ST,MMRS62666492ST,MMRS44587603ST,MMRS72802364ST,MMRS54316675ST,MMRS34525504ST,MMRS97307143ST,MMRS43939546ST,MMRS77018926ST,MMRS42780924ST,MMRS61683006ST,MMRS18295921ST,MMRS25641480ST,MMRS65742083ST,MMRS97052561ST,MMRS77321055ST,MMRS95277876ST,MMRS16644320ST,MMRS62376181ST,MMRS81135225ST,MMRS78791111ST,MMRS64281551ST,MMRS20257302ST,MMRS66868025ST,MMRS51307502ST,MMRS86178473ST,MMRS65205033ST,MMRS91297590ST,MMRS72980899ST,MMRS86168210ST,MMRS73787048ST,MMRS81194191ST,MMRS55294627ST,MMRS15137911ST,MMRS97327636ST,MMRS35808664ST,MMRS65945127ST
Streptococcus sp. HSISS1,0.0076736103596263296,0.03342162581630222,0.015892926326124972,0.027539735789015904,0.005872487159549581,0.006121913782273543,0.021884719412814925,0.010533757383830264,0.0008698957236335353,0.020406774413591337,0.019750841403007445,0.026532369499188167,0.0035228406045576597,0.015336686606533277,0.005074879248695947,0.040469229461134786,0.007747103017021362,0.014172921247389333,0.015971102171389463,0.019668233769012937,0.0305845712580427,0.0032599979881571535,0.0010459562302535031,0.011724690401702079,0.025971947840282894,0.010813489084742844,0.0031887535543513967,0.025809964630813483,0.026681652065151235,0.010296717440166862,0.028142348368727428,0.0186279972979652,0.034165267705274435,0.022511275071686692,0.0025147393722750027,0.007861090435858644,0.03300048455273013,0.035305919133516994,0.02231830049640507,0.06382796289405306,0.013042414650074767,0.014735299205078158,0.038873501821830095,0.0052750195958701195,0.02445825366572429,0.0017298691257329438,0.0,0.013823755324269198,0.012101861412558,0.015226243275057415,0.02504966924074945,0.005250259032884937,0.014408908204528637,0.010107171345900412,0.005177074885104082,0.024207450170845763,0.031164781961697658,0.04059609540169134,0.020384935805183822,0.015247688138192462,0.01645017804065423,0.042872284692201404,0.006803650235022786,0.04340062594059689,0.04176922295148103,0.020373789391382895,0.1310636881015033
Streptococcus sp. FDAARGOS 192,0.0004159962281029107,0.0069713806836161595,0.007445451349698332,0.010076514154214662,0.011773941935000124,0.009371534871966507,0.01885580258967294,0.03720783038695248,0.008024644478212927,0.013616354265364772,0.007655609362075135,0.027276880329326337,0.008643077119801402,0.0018771681669934501,0.008121547261493322,0.015735525839020548,0.015306663824504452,0.023000843616389835,0.013131346933641255,0.016979901031657457,0.022386810488228936,0.012291544349802994,0.02148394497846671,0.009359547129762717,0.011783255073171404,0.008159698466697177,0.00266999701371892,0.020821480507393783,0.014633813786863726,0.01100435489581093,0.00922407104124749,0.01687063491315632,0.004649710225683742,0.009183715209027924,0.016663599365992977,0.005246808138280499,0.021423981399749655,0.018339356632441035,0.018816283571185536,0.020420911401356746,0.017548810490468403,0.0,0.01869531064143456,0.0138131595070263,0.02302943508535597,0.00816911420413518,0.011474493529058676,0.01171250647923445,0.012123467833561411,0.009252524515914828,0.006296685312268174,0.0010909055589421331,0.014551892221223725,0.029162242935991952,0.028071760879659385,0.02760547815246363,0.0,0.06266178423165851,0.048211931332010086,0.01065690869646456,0.020506518525566134,0.03429445326565383,0.0,0.01932426205227804,0.08431850368709454,0.0,0.07238254897918762
Citrobacter freundii,0.004271309736298251,0.0031136518380279524,0.012177899484421453,0.003829322914122288,0.005490236806104037,0.003797766804034074,0.004185398230915654,0.005225463612144336,0.004561933191402314,0.004305441006803255,0.0008970798918941875,0.014601150204381172,0.003309786658650842,0.008415692857395133,0.016829694217199535,0.004612134098880207,0.008860719377436705,0.0028698001219942476,0.018733408720149364,0.00498485112109285,0.007653674517830254,0.002579560315088316,0.015154419032646587,0.0017500120615622135,0.014425912738268064,0.0,0.005280691912136455,0.004902143439752073,0.004482397785730977,0.0033234111719667755,0.006162300856912279,0.011526291059361557,0.0019761557411652796,0.0017722532127141617,0.004105375968859204,0.007203375363343257,0.007360020366047066,0.0009182018306105897,0.007895190321660906,0.003918480701402191,0.005067937677050906,0.0009132098341824784,0.004509456909778739,0.0034805533218735386,0.00338551111373404,0.0,0.007446186019021631,0.005823364560199506,0.011266156904646123,0.0033764556207471455,0.0024321730944445973,0.0032717074070457547,0.010069610901654244,0.0,0.02001071914403746,0.0014235666234982706,0.011316431928891984,0.017976781239862644,0.006723202158733655,0.00986272648911966,0.0062118904023665935,0.013945118160940502,0.0014247025970882178,0.006213527334530242,0.013565265439458983,0.014763779527559055,0.006882586367880488
Citrobacter braakii,0.0055142358337333585,0.005643713776726598,0.009573199954121848,0.005920118072528163,0.013507808887321004,0.005406930181886508,0.007107407193346381,0.004957591304516439,0.0067059293071309225,0.010888518872333424,0.006073333777344417,0.03060666689022316,0.003697765141534138,0.003828609715313887,0.002621247219688936,0.007677990776752304,0.003784643533883655,0.004058096845509685,0.021098567116539693,0.0,0.006277834682067817,0.012912451972335752,0.013784836679652383,0.0033319097034902514,0.0,0.0,0.003699672909520338,0.007595535603476868,0.0010699698744767515,0.006624354081472605,0.01257846740349961,0.0021276099060990226,0.006442943582434104,0.0030052354366661275,0.002955061612456063,0.0022625031347752425,0.011927111256363702,0.009094101386230869,0.003926556377536769,0.005963154594684155,0.009637373569458622,0.0068053324196263336,0.0013029701683517072,0.004293179008590265,0.007772179347262887,0.016141229478708746,0.0,0.009621072119015828,0.007748157689062106,0.014388489208633093,0.00307355493151118,0.0,0.02115293462522904,0.0048043789579268695,0.004854132139121032,0.021397155642415525,0.006582967401057408,0.005116791952569142,0.018732817258972308,0.006104300365587461,0.0,0.004324706701528354,0.006091594045025419,0.016427617118024092,0.0,0.0,0.0
Bacteroides helcogenes,0.021844388568147168,0.01515939885367135,0.001566014722224709,0.020604779301467833,0.04838779481016415,0.015029677458022075,0.014184397163120567,0.012624648896126892,0.018017032532705892,0.003392209279409831,0.013523935703378398,0.010751527805336634,0.0227287708837249,0.01902458040215796,0.03454371112093053,0.0,0.002655350458807788,0.013246283758754704,0.010563664974962977,0.010947980309682435,0.004409218757579886,0.0033344671678169177,0.02653298349860491,0.025274188549264536,0.01694991937590938,0.017978439439507287,0.029604766276575625,0.010603344937253336,0.008659758536461979,0.0,0.015484669485850241,0.004054005725620425,0.0021278911314029847,0.004992495533558019,0.019167746671918375,0.006492067766266435,0.03928123543838442,0.022468323902093155,0.0,0.014048487570539494,0.012297633238525755,0.021539026098296617,0.010126731312141646,0.012124292424197216,0.009908461074757489,0.0,0.0006093415471113165,0.02908465130111342,0.04689753253685301,0.0,0.030877156180352076,0.03834475385202683,0.021157202906344166,0.034039200362041735,0.028178156195480884,0.0,0.015400360434587795,0.007614096040694879,0.01778657895559262,0.045864682006250324,0.0,0.02014058081892919,0.008705519244734927,0.028557730020302693,0.034699572470540216,0.02702954132773425,0.10742296918767506
Bacteroides zoogleoformans,0.0060539151189435885,0.0048671117581374,0.013532219436573224,0.008204662836881678,0.027085590465872156,0.00864133281275998,0.0,0.0022927192125056623,0.004462795002796144,0.0053279496117374465,0.0038784023550764274,0.005884946157076278,0.004715102567999047,0.011935149361193163,0.014487903493747067,0.008906078174441796,0.0043149166680068385,0.011417411514854743,0.012322884926820186,0.015303105875920096,0.010264526746261264,0.014225387152108318,0.009159578586235576,0.009207734400609425,0.0032391496484633743,0.015164663797392439,0.018537341410065047,0.010572141121365923,0.009941953047259847,0.0017836915395176719,0.00043652497495348506,0.006299578895479269,0.005227320402797507,0.04136708362060475,0.016517728770562352,0.008047344535760908,0.0008167417597430479,0.0022749431434389974,0.002555297115186289,0.006698604110240021,0.0055783129923925555,0.012920688254140783,0.007998476813066474,0.005260152062754412,0.011733137391658497,0.012010151263882609,0.01586750850515255,0.045904986694917785,0.028057553956834534,0.01352786018879231,0.0026861794017922287,0.016667492534398604,0.005964722208281676,0.014383855732073852,0.004390896314095298,0.0006835269993164729,0.02023919888637652,0.0007418846899224807,0.008242470649654238,0.013570166051082086,0.022736306374401608,0.013582982545508573,0.028431372549019607,0.020925185723514216,0.0,0.011070997162286537,0.05518207282913165
Lachnoclostridium phocaeense,0.07415504815956259,0.07006777562615987,0.05507805648389298,0.10086626008502775,0.10452602932212902,0.04677512094420162,0.10783958077406453,0.08129502389672738,0.11415577615088789,0.0951731549482048,0.11706232533526484,0.053004184415230075,0.04757363147353804,0.15663900646888207,0.09007627437166862,0.137625236572876,0.08492548998816223,0.061886519289688205,0.0946236928425154,0.14629404401474994,0.07210726532204864,0.04682139560945363,0.06835030998921691,0.10310239273162905,0.09869608654762116,0.13445520025667743,0.11282624820510888,0.048148730499075955,0.11933928671319086,0.12378360986076019,0.09835722225543594,0.08851713850887868,0.05216693315550117,0.09256483556192274,0.16470958131613406,0.14187938626514954,0.07468399680933135,0.09912295234120805,0.05314493094265297,0.07598525128436903,0.11165687530085484,0.1247077602651243,0.1391619140793391,0.14373632756631763,0.13635900868429152,0.09817269894058535,0.1499993687935957,0.0916347753507248,0.07358111399266072,0.12097548932876606,0.11653865174262477,0.1006119344312293,0.04556902510153318,0.052819449334144467,0.056005094682795256,0.040430336429562584,0.0493777794012129,0.06727067471339014,0.06255356574654121,0.05717570279238048,0.04635726178583322,0.06472684766083825,0.09521084791509632,0.07072818489515435,0.06574806523746904,0.22976755007657432,0.0503703147925837
Oscillibacter valericigenes,0.037659475736433905,0.04284702933206155,0.07366012185442583,0.031501489750275016,0.04401686050008943,0.025187206416026817,0.04963079408308198,0.03309621132139879,0.05000324686466426,0.048952670234113614,0.045341897558057,0.03360753208080453,0.06632674290711274,0.041809476337392515,0.03152037580147542,0.0729998397074134,0.04682421840771707,0.04201718342476587,0.05899214399670786,0.05271704881061265,0.017791494216452843,0.024826886165245827,0.032468504716736526,0.028921951068725225,0.04420186616440313,0.04234848246643575,0.04611711569925393,0.013106026846230233,0.0754153275629091,0.05596102081424259,0.018593814560539143,0.00847638776381642,0.04458679811954055,0.07088296629792826,0.04428226030554361,0.06083684930896003,0.019868841340728565,0.05914835557590256,0.05641190955279369,0.024467740675030606,0.05393462032160851,0.06128658925357899,0.03837158943161982,0.04298966226653932,0.08192867923493771,0.03826714952530233,0.0075891826912968165,0.050246761843126056,0.006746235972246141,0.07286931815320949,0.015074640129506245,0.02315451514976527,0.05892884372313885,0.0029255185701716657,0.05178187405353024,0.04218165230676748,0.04648066689063435,0.03671145156001089,0.034098530856631885,0.001904541599198088,0.060405558462701334,0.051224840771653075,0.0830874812369911,0.06662860213913994,0.07599358822356923,0.08297449019189675,0.05449243586323419
Prevotella scopos,0.00533322069022185,0.015075388638981082,0.02353602344099815,0.012265300357111559,0.012153773416186751,0.018568518221330203,0.015022630371727453,0.00400361057154924,0.0059956899093115005,0.00620014139598479,0.009408611752273614,0.006196516544423354,0.01207173516919859,0.00500784544335418,0.020095284085158375,0.015059590648009252,0.011276980035074397,0.00805732364198304,0.006317362652984645,0.00204326217914632,0.004859423053240595,0.0,0.0028973761954248123,0.0058197140671944715,0.015943735518898917,0.009325067375732897,0.013740748714921864,0.006244467358664882,0.004825384920077112,0.0046840492134853666,0.006276504910575328,0.022141590991839318,0.008717499859888771,0.009337875045055195,0.005617669194602395,0.005831228884134588,0.005091935161121036,0.02026660385773435,0.005881938806775409,0.006057456475233982,0.003302268072850512,0.010973191738071793,0.01785668936191911,0.007764910810629259,0.0,0.01746390036659703,0.05145184384325525,0.008054261504929541,0.04710113607866086,0.02577501256484843,0.004167559651527287,0.013633603892834056,0.033310302130357065,0.03259518540052389,0.00856322796603193,0.0029388044425638416,0.009309968957935106,0.014715924081839781,0.025775459981291687,0.013795513864910118,0.02014350904827095,0.015524636837960919,0.02359995850191929,0.00655581414574874,0.0058059395801331294,0.018276328740157475,0.01385559779467343
Prevotella sp. oral taxon 299,0.005400670344893466,0.0,0.0010173647226734983,0.003600090451958858,0.0013056664999333476,0.0,0.0,0.005274369743778748,0.005077163398595488,0.001826564738218696,0.0,0.0036362676063958523,0.004488864897411294,0.002842328962575623,0.000657653204851287,0.0013650277734784774,0.007192121736194685,0.02014948234910688,0.021824936685515457,0.0030605326493043285,0.0026971792940953267,0.0034286352320430933,0.0013859866513385023,0.0039143956673152016,0.0,0.0010338076836574044,0.0037434989276779102,0.006114597439543821,0.0041792014956378905,0.0023972958280586813,0.008650615551377685,0.0015330109860688297,0.004817144164579918,0.00400534943896512,0.006382920763527682,0.004189396035215931,0.0052842467572501925,0.0034115314026453344,0.0037183235549248616,0.007564201848316888,0.005419237103623015,0.00709819752681982,0.004447874621752683,0.003920611870469059,0.0037216541277491017,0.009863309027793619,0.02984818676732398,0.004726578943925562,0.004214505946263398,0.0,0.005577911915940084,0.008592584612111041,0.0026070066806434347,0.004364895427314921,0.007366933866768962,0.005917635881750716,0.0023803289317821915,0.003531101959517657,0.008032806473382264,0.0,0.009346462355986164,0.012160366428235966,0.0023194833488951135,0.0,0.003987791420049485,0.0,0.008881441465475079
