Node,MMRS51410669ST,MMRS34569532ST,MMRS38954404ST,MMRS84954772ST,MMRS12272136ST,MMRS85382779ST,MMRS33294861ST,MMRS84159866ST,MMRS65862658ST,MMRS11288076ST,MMRS81671217ST,MMRS29805707ST,MMRS14602194ST,MMRS93508324ST,MMRS39582183ST,MMRS93621581ST,MMRS77487595ST,MMRS51737257ST,MMRS94549160ST,MMRS21365932ST,MMRS43563715ST,MMRS57276462ST,MMRS95479054ST,MMRS90191266ST,MMRS79893829ST,MMRS88581325ST,MMRS67247116ST,MMRS54246132ST,MMRS38861560ST,MMRS32573774ST,MMRS71762412ST,MMRS62666492ST,MMRS44587603ST,MMRS72802364ST,MMRS54316675ST,MMRS34525504ST,MMRS97307143ST,MMRS43939546ST,MMRS77018926ST,MMRS42780924ST,MMRS61683006ST,MMRS18295921ST,MMRS25641480ST,MMRS65742083ST,MMRS97052561ST,MMRS77321055ST,MMRS95277876ST,MMRS16644320ST,MMRS62376181ST,MMRS81135225ST,MMRS78791111ST,MMRS64281551ST,MMRS20257302ST,MMRS66868025ST,MMRS51307502ST,MMRS86178473ST,MMRS65205033ST,MMRS91297590ST,MMRS72980899ST,MMRS86168210ST,MMRS73787048ST,MMRS81194191ST,MMRS55294627ST,MMRS15137911ST,MMRS97327636ST,MMRS35808664ST,MMRS65945127ST
Prevotella dentalis,-0.003777093719728125,0.011466996198952096,0.0028783836940109693,-0.013604562872038765,0.001167553464905882,0.0011042917327891712,0.00184091478952658,0.010688892231923893,0.0,-0.00593023012332002,-0.015927448806928788,0.02305338146651326,0.010086477461950275,0.01500303674127748,0.0012165517909182588,-0.013970925598238697,0.0,0.03778861509882455,0.0153066673272158,-0.016944135297290434,-0.04349227870028938,0.029543175779165383,0.0,0.005738956922923454,-0.001860120204953608,-0.006208731533891977,0.007897684063972444,0.043706867727260366,0.013214208289786866,0.0,0.02229699737077716,0.0,0.006097198066315175,-0.002900627513456414,0.010064807358468666,-0.004919643440709785,0.022761416967904385,0.00848217873307378,0.024973312275013183,-0.012782332455087923,0.017358276981923482,-0.02269868042226983,0.0033971512748308358,-0.033051869867877115,-0.03237878758759682,0.0038681287529640333,0.0,-0.016206497488182182,0.0,0.0,0.0,0.0,0.01790352639868559,0.0,0.0,0.002174473269742631,0.0,0.022830952818318477,0.009521916602769919,0.0,-0.0018824194827365534,-0.010640172056316935,-0.004992659769426056,-0.013539068280771557,0.007073920977617145,0.06456620047967684,0.10066621702884064
Salmonella enterica,0.0019967763631780983,-0.007936913790536276,-0.014542399063511109,-0.00020585111616005055,0.0026438569576868924,-0.01561153719972093,0.0035932442165220787,0.00019670743421395536,0.00487865764854908,-0.0012213611785726849,-0.0039922192624123705,0.004233333973774499,-0.004234954644868431,0.007438502880051684,0.005883674595257734,0.00020677851955303646,0.0011181352834979607,0.0034191383395939566,0.00778214928103167,0.010237615442988344,0.0324616602596455,0.0,-0.0006589086985600104,0.0024212308904187924,-0.031114939593740728,-0.010465425860031997,-0.003659476582725135,-0.0073443827168115094,-0.01068436720732342,-0.0025816673479068545,0.0029370695187084716,0.007136998046716173,-0.09377805956522811,-0.0012861971849265404,-0.0031501005477136065,-0.006569164950161357,-0.004916250049001768,-0.005680745556760589,-0.004449093254385254,-0.011341587640889075,0.004906980352003255,0.04820071631788889,-0.014466562012762314,-0.008905878005774194,0.00696438259962001,-0.017520744013067323,0.0,-0.01080433165878812,-0.0032366342066523896,0.0,0.0,0.025263089194142985,0.006964793448581518,0.0,0.0,0.000822535089660537,0.0,0.006622846233801187,-0.005787114758955677,0.0,0.0006995176164495582,-0.016007321215570944,-0.0037016581273821634,0.006462770961350942,-0.0021201845430828562,0.047494073100482745,0.0
Clostridioides difficile,-0.00993842713506406,-0.010240197568905474,0.004427578269483798,0.003944126006511362,0.0034940171589677056,-0.003995723587186705,0.011116911309193522,0.0,-0.0005892027421660019,0.0007307267612313953,0.0010930664797406447,0.0008248698931684463,-0.014408077646709289,0.0022981493486624567,0.005408936659908119,0.004223493717076186,0.00405938815148063,-0.02440695681979666,-0.010844839191741371,0.0003800931878307348,0.012011735576721068,0.004043917994452106,0.01315739730555507,-0.0018981467740588496,-0.01623315204085829,0.026122186584270166,-0.0003633265333657396,0.0,-0.007525164252148072,-0.007973475459642764,0.03253095831128934,0.0012887457366390922,-0.0035795185076524993,0.0009877005837159055,-0.004628490711112448,-0.005188517093099785,0.004932658507303757,0.005175842070508707,0.00852513659692513,-0.007108770755881128,0.0032897103278933487,0.0184967044113912,-0.0020601856931689666,-0.008892541714004103,0.0008732290700623579,-0.0005701838398155352,-0.017448877407931832,-0.0032588193757978373,-0.0034676237781365972,0.008961981012410901,0.006746952282696191,0.017160409084983095,-0.02031389238628869,0.0016564386657438239,0.0,-0.003911874848476376,-0.018013458130562314,-0.09115941328681763,0.0,0.041873780828322146,0.0,-0.020193710003640505,0.019992935113027847,-0.0016885992254166103,-0.003246842743792543,-0.07173874931086548,0.047659557483242805
[Clostridium] innocuum,-0.00742163669204302,-0.005482022055150073,-0.007840905193241966,-0.0025030761665980855,0.0,0.000956926296978509,0.017039896677713356,0.0,0.004542710207798864,0.0,-0.005202417201599129,0.00412293267172241,-0.009131718913687623,-0.013292476578120917,0.012874123185675485,-0.009976151110280159,0.006358102322452871,-0.001550302572397169,0.008498076849968787,0.005095213911759688,0.01691167378206756,0.0,0.0,-0.0029677748137288567,0.0,0.044657241285699444,0.0,0.0,-0.004494858244836171,0.0,0.0011580243955740537,0.0,-0.0025386284510744424,0.0,-0.014085954827679869,-0.007728292120997795,0.0,-0.0010927949061634505,0.027535720107516128,0.0,0.0,0.015621454683064608,0.000256029261218207,-0.017289446385295476,0.0,-0.015767832982249933,-0.004036242107537347,-0.01834907832291604,-0.0022128977116822263,0.0027724571349592255,0.0033565161877419725,0.005794382286906678,0.0063365579949349925,-0.006364321519460382,0.0034428924554397336,0.0,0.0,-0.019481106867560348,0.005795795104442788,0.02407210801162746,0.0,-0.0165115373504414,0.011558948357024066,0.0,-0.0017680984840411501,-0.05065689973812088,0.07148933622486421
Flavonifractor plautii,0.0001668063859820061,-0.007186773727654296,-0.009662049920512414,-0.010209983065641894,0.013520428904190309,-0.001114453138578,-0.002836555167030678,-0.007186661097324085,-0.015218082119281766,-0.01307681885228124,0.0,-0.011083174392527964,0.0024332497422393704,-0.006077500755850254,0.0010469752524458831,-0.011674350276387297,-0.020228419530907364,-0.008285053721601052,0.007533369477221156,0.003841978420229581,-0.015410344792690704,-0.006677519315086517,-0.0034448200517157414,-0.01022377449001704,-0.020568178894425162,-0.00180665134079165,-0.002828942494737408,-0.012649492063588884,-0.014031139628304483,-0.010137361910566934,0.0021782401785652166,0.006580521468343762,-0.011324042901447043,0.008576562162998968,-0.021209499396564895,-0.003426846834306524,0.01820768533425868,0.022712949362862864,0.012305388343109402,-0.02037645244807438,-0.004723433210609713,0.009686968042707708,-0.002025971192759215,-0.004420107632096704,0.10610083721114397,0.007095078414514299,0.004011771027787219,0.0,-0.02827026690827435,-0.008147131207565298,0.004291226781128165,0.010757360682952159,0.003420027660425324,-0.0030178961322497133,-0.007591773935692523,-0.0065309490174260305,-0.05004793698672537,-0.013969116544012115,0.0,-0.01748474336569106,-0.01921914610516916,-0.007892012085003041,-0.006409701440352627,-0.021657919240985493,-0.011346275773521645,0.0,-0.12776671714232754
Dialister sp. 5BBH33,-0.00849449722707016,0.0,0.0007016078231059932,0.028097843866361234,0.0,0.07296465135566653,-0.04805215749044256,0.0,0.0,-0.05298955339374615,0.001542223110055558,-0.03255179169990943,-0.06619216011143543,-0.015384400922617104,0.0,-0.01503158191565187,0.04758133917705761,0.0,0.0,-0.013477529544046296,0.0,0.0,-0.008806891202562716,0.0,0.021716615277363627,0.0,-0.029295552033859158,0.0,0.0,0.0,0.06978318677293782,-0.10166339814490936,0.0,0.0,-0.055438534355176795,0.0,0.0,0.05464594671380978,-0.020453787828904817,-0.0017915378553479873,0.0,0.03677112487106163,0.0823633775401251,,0.0,0.0,0.0,0.0,0.012123532961733281,0.015195949999201796,0.0283137349011941,-0.10643566529537712,-0.0029211370513565855,-0.1854954055238311,0.0,-0.2065907353525246,-0.22349496027786833,-0.06210884717569167,0.0,-0.4116138727388994,0.0,0.0,0.0,0.17364216813122088,-0.01777759073369846,0.0,-0.6704849182963879
Dialister sp. Marseille-P5638,-0.00849449722707016,0.0,0.0035080391155299664,0.1685870631981674,0.0,0.2188939540669996,-0.28831294494265536,0.0,0.0,-0.15896866018123845,0.015422231100555581,-0.1953107501994566,-0.1985764803343063,-0.15384400922617103,0.0,-0.03006316383130374,0.14274401753117283,0.0,0.0,-0.013477529544046296,0.0,0.0,-0.0528413472153763,0.0,0.07238871759121208,0.0,-0.08788665610157748,0.0,0.0,0.0,0.13956637354587564,-0.10166339814490936,0.0,0.0,-0.33263120613106084,0.0,0.0,0.16393784014142934,-0.020453787828904817,-0.0035830757106959745,0.0,0.11031337461318488,0.16472675508025017,,0.0,0.0,0.0,0.0,0.04041177653911094,0.06300119055672405,0.0849412047035823,-0.3193069958861314,0.014315920952533048,-0.18549540552383104,0.0,-0.2065907353525246,-0.670484880833605,-0.37265308305415,0.0,-0.4116138727388994,0.0,0.0,0.0,0.17364216813122088,-0.03555518146739692,0.0,-0.6704849182963879
Raoultella ornithinolytica,-0.007970106696334077,-0.01825787771172161,-0.0009644595527859171,-0.010467617387223044,-0.007362606668898034,-0.010834936542168978,0.004536216607310719,0.02402876351446806,0.016066491701883397,-0.010336952660861456,-0.016956635262538784,-0.012695078268305203,-0.002868635085387814,-0.011566502365635523,-0.026392709591955183,-0.01046952512784208,-0.0016167141558921377,0.0,0.0,-0.009642213137236027,-0.012412708434366133,0.0007631290906216393,0.006821290689964421,-0.015250305938534131,0.016439946736087285,1.8069001711877123e-05,-0.0022675160977070046,-0.030429146717445187,-0.02208802057160468,-0.01534948100189374,-0.009161145381589844,-0.02276324259319329,0.0,-0.0013896789433447683,-0.037719771965417696,-0.019931746672072495,-0.024704592380631052,-0.01214659092035618,-0.020159972268455634,-0.0055803539991104555,-0.005638855220048344,-0.033892503019101586,-0.007729306488228704,-0.004033548657750497,-0.006119924916182056,-0.010080842039943395,0.00952385130457185,-0.016096628990205763,-0.011046161085989128,0.004771354827824618,-0.005663792256642432,-0.01359291434125296,-0.0034077949891399423,-0.020608625117251818,-0.0060384524333461104,-0.01335575192896537,-0.07002181982657465,-0.02480047568593457,-0.0028817506920456037,-0.1419240037982166,-0.019480275298556567,-0.03974674264332458,-0.010801709038021691,-0.029951922445303668,-0.003050406893865715,0.0,-0.1470458295701677
Collinsella aerofaciens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Streptococcus thermophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041799764534310915,0.0,0.0,0.0,0.0,0.0,-0.01994425037249511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Bacteroides caecimuris,0.003741557458134711,-0.001505638359233769,0.005166242285725724,-0.01085144491424964,-0.004958669605092526,-7.281017072461563e-05,0.003534865083333131,0.008852977281475846,0.00450945033530358,-0.0038087772009376005,0.003926737549802476,0.0007752828895709014,0.0016872719318012214,-0.0028220785433639827,-0.004326735253747162,0.038183621790415484,0.005057053060259827,0.008168165064856611,-0.0065177508736338615,-0.002352757617524467,0.0017398975277003455,0.011136983342448198,-0.003756470679112456,0.0071583654015718035,-0.006487463040628446,0.06028623521822102,-0.004340109031943602,0.029160363889861214,0.0038725183267679913,9.188940352328598e-05,-0.006351801547858393,-0.005971698765833034,-0.013503744775661816,0.0005567021742857702,-0.006974846747839263,0.0019091124419835105,-0.005661860882713618,-0.012629218035499145,0.0,0.0003947507901751983,-0.005215965958817126,0.009986759715594542,0.01132340816411199,0.03972138813476711,-0.007342853558474792,-0.040003408325661204,0.0,0.004717926959176483,-0.0023089027303901267,0.0,-0.0002989538461406664,0.0,0.042241798676458775,0.0,-0.018297237491497573,0.0,-0.02412317898608424,0.0,0.01593395880023261,0.0,0.0,0.0,0.019343811443949484,0.0,0.0006165922106393865,0.0,0.0
Prevotella intermedia,-0.008092481734468696,-0.007219820371503107,0.0,-0.00996425209362074,0.0,0.0,0.009580497292324151,0.0,0.003335431238854895,0.0,0.0,0.0,0.002119333919250272,0.0038503963960313395,-0.0013106177332745225,0.0,0.0033866459950149946,0.002339542043292632,-0.012340113178082755,0.0,0.0,0.0,-0.003964877633051961,0.0,0.0,0.0,0.0,0.07048186853954927,0.0,0.0,0.0,0.0,-0.005554976244420455,-0.0015219634314615912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06192743709043567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007504525795249906,0.0,0.0,0.0,0.026088762334613814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonella dispar,-0.00799609813035806,0.0035561512897910826,-0.00474118278466388,-0.0024252268236611913,-0.0024564259668309954,-0.007685927319809063,-0.00019292790400765377,-0.001951241423728444,-0.003936383660709774,-0.001141439195055522,-0.006613370552366677,0.0031828629315354537,-0.005140317792721673,-0.010059729714506875,-0.008317885807942007,-0.0023994590511974188,-0.005757879238444103,-0.006932310824161589,0.0024232885810105834,0.0,-0.0001300942209919276,-0.003090062549639051,0.009254786786168964,-0.006742753896461233,0.0009374983304363758,0.004137655351763806,-0.011492143673442656,-0.005537589194279884,-0.0018899669479990986,-0.0026625028067568967,-0.004488665306166137,0.0013699150945042325,-0.0002369484920080526,-0.002723595296066808,-0.020760562272339324,-0.006409166541371602,-0.00017714610801897575,-0.008727400535583837,-0.02687164616747203,-0.01567223273673717,-0.00019626357061765178,-0.00625052843112194,-0.011103525518752872,-0.01790561217862762,-0.004668567785615079,-0.03877930853266164,-0.0011536874328911101,-0.01962120754201447,-0.0018816813351981998,0.0011316855669048784,-0.0005078444831105526,-0.005318864809896088,-0.0063650756526130396,0.003838411814363126,-0.0038425676417813766,0.0023601413065742574,-0.03898259801177974,0.0006094862657449437,-0.011688140306800694,0.001015644385948733,-0.01454495831161665,-0.0046154232867277635,-0.006829465430284583,-0.008872512569926836,-0.004267576826900135,-0.036631267700951306,-0.017293090891062318
Enterobacter hormaechei,-0.014826628144421615,0.006524344793005008,-0.005733009939425461,0.05758227081492515,0.06014916684659529,-0.02721326000316968,-0.031113685158866235,-0.04080756404790611,-0.018661822564281266,-0.009183137866618417,-0.012134920271870206,-0.023298061660224977,-0.03439823101998693,0.04063200784133266,-0.011978097137290828,-0.021959310982641995,-0.01999470321052114,0.00648859118136956,0.03209523401510565,0.013983850133089787,0.05676135430833894,-0.02822423637131021,-0.018376661965321738,0.051275833504631434,0.008076206839289498,0.0,-0.016398064770249406,-0.03391800869562585,-0.0564373349108044,0.016192804323123606,-0.03544382633843638,-0.05915093550606579,0.0076499022143554085,-0.0023764089694896474,-0.04399863667335624,0.04654816517461889,-0.019525286359769214,,-0.011662954289222432,0.003334848853781336,-0.03444601922747985,0.033304676318782464,-0.04164685576880405,-0.21772665663362734,0.03149808644234076,0.05989395127665017,0.002001965714397678,-0.030970546664994533,-0.027914051429915238,-0.003017024415951921,0.002772140446408558,-0.00991166007909038,0.0028168585550726113,0.0,-0.04011083719424823,-0.030107437998050695,-0.01784799627730609,-0.04177104215907642,0.01603421461312288,-0.15312116814748636,0.004824714090939579,0.0,0.022799824700744552,-0.008077526494867496,-0.01180235778765454,0.0,-0.12996575069434596
Blautia sp. YL58,0.005621223534603438,-0.02353524921142311,0.00639306104929687,0.021821794130797365,0.05385799101510751,-0.01362493444828763,0.02205558020263913,0.032814271872297913,-0.01458583652325059,0.012138240144968412,0.01982679029364483,-0.019287978182511857,0.020444926816692906,0.010800166203560932,-0.014470054901357466,0.009203088415291142,0.011413711121481762,0.0010867772984766747,0.01881351907599829,0.011047106132071743,0.0011714790048158634,0.01548367455550623,0.0,0.016839987878660395,-0.050350740256185224,0.04796054439648715,0.016672576159826064,0.0,0.0,-0.011585355864414865,-0.009137541610501254,0.012808337336504282,-0.047350042080276177,-0.011069032366273407,-0.018120990737591092,0.04362352810035571,-0.009910100456571891,-0.025920707584225516,0.0,0.0,0.017952523653285982,-0.051228963791331426,0.012691758308486937,-0.02542465135181867,0.0,0.0,0.014296758875149404,0.0,0.0,-0.0025406901902963078,0.0,0.0,0.0,0.017529922203305497,0.007194712867631292,-0.25507996357122564,0.0,-0.01763836940023373,0.0,0.0,0.013511938144151575,0.06553292210069078,0.03914962421903326,0.0,0.0,0.0,0.22148624603955835
Klebsiella quasipneumoniae,-0.0057686491557575725,0.0012730064938940504,0.0030600001187642304,-0.001530219568921762,-0.0045882795022519594,-0.016975961498590226,0.11027790101319564,0.019895150985957913,-0.0055381914919549425,-0.0007889239432154181,0.007930716117457933,-0.03214663030418643,0.00394615944184312,-0.007019250981548163,-0.010285145531404572,-0.009248989745700861,6.50597009401399e-05,0.014682209614816618,-0.013599174749670465,0.018411843553452906,-0.044836159847378716,-0.01665885010577586,0.0,-0.00187600120220854,-0.0010233369685282566,-0.020871575375904495,0.010003545695895639,0.0,0.0,-0.0630590420425137,-0.009137541610501254,0.021347228894173804,-0.014205012624082853,-0.00648345267413543,-0.060403302458636975,0.021811764050177856,-0.014865150684857836,-0.04320117930704253,0.0,0.0,0.02095993021648144,-0.11801442395481299,-0.012654251481197332,-0.02542465135181867,0.0,0.0,-0.030828762368153906,0.0,0.0,-0.004865405281088674,0.0,0.007523951963257994,-0.033541605404124104,-0.05293404842977186,0.0013709339412557725,-0.03616206693023326,0.0,-0.011758912933489152,0.0,0.0,0.008107162886490946,0.03276646105034539,-0.0012629515254936163,-0.019542728474495334,0.0,0.0,-0.003526856506036724
Klebsiella pneumoniae,-0.005332307734754778,-0.008058051720109684,0.003093693657074357,-0.009124881120240163,0.0,0.0,0.0,0.0,-0.007773634949031231,-0.0047323875117256725,0.0,-0.010216809938875677,-0.014774455692748023,0.014880302593993696,-0.002909404886137181,0.0,0.0,-0.0025004181275129736,0.003983369808773829,0.0,0.0,0.0,0.0,0.009793893495187616,0.0,0.03447297384756242,0.009950100707091236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02381046330898912,-0.012183426458462633,0.0,0.0,0.017365735872030538,0.0,0.008218972883684431,0.0,0.0,-0.007073796887072508,0.0076121708916988785,-0.005072220410261065,0.0,-0.004658470079760067,0.0,0.0,0.0029240136246393,0.0,0.0,0.0,-0.06556104798548534,0.0,0.0,-0.07638670249289935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus faecium,0.0018321768563547825,-0.00593583853498078,-0.0009562506537425458,0.0012974786405877657,0.006323431428348902,-0.000904583794790346,0.018007145952096567,0.009289327449009791,0.001162982423599644,-0.004049014553556503,0.010228547770878034,0.0051293617148517965,-0.004516603123915427,0.010513398247359588,-0.0013901817183559378,-0.010500447619599852,-0.003371669477117047,0.002786121581996851,0.007738591397206875,-0.003872555001076586,0.006061276917877781,0.01208585510684073,0.0011546450746009775,0.00212324242153902,0.014497473094125697,0.019664821999004153,0.006631863194559446,0.03810855908602025,0.0005307572031494236,0.004009597124769778,-0.0033187756221310727,0.004334948846761107,0.0,0.0004786771590658784,0.003233092016429099,-0.01407864351918137,0.006503261990829824,0.0024632061101085814,-0.001098294790089316,-2.525186126877996e-05,0.006199384636401244,0.021860499235264466,0.0006667891519971839,-0.01408848876474826,0.0037656930937522166,0.008312857531061186,-0.004624035690860831,0.008107346988188241,-0.006902106086123762,-0.011159553456933945,-0.00044058367236513696,-0.00019109253100415264,0.010297652160757564,0.0009350240533160433,-0.00697876117974718,-0.0019891497421038722,0.04753751347271058,-0.016013235790924178,0.011452976333927981,0.025535276084243656,0.003469485873245657,-0.0038000614486846203,0.006414886971692828,-0.016889415259986308,-0.0005893661613470497,0.06360069240534925,0.034042541059459155
Streptococcus pasteurianus,0.0,0.0,0.006331044263877725,0.0,0.0,0.0,0.0028793956294607104,0.0,0.014654037154700065,0.0,0.008343718387633373,0.0,0.0,0.0,0.0,0.0,0.0,0.01308109212721149,0.028068393755317507,0.0157207141197234,0.0,0.018469010405390965,0.0,0.0,0.0,0.0,-0.010747499359087975,0.014753968178630101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007656317445781665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022707959226023814,0.0,0.0,0.0093458969130405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04023777542134986,0.0,0.0,0.0,0.0,0.0
Bifidobacterium catenulatum,-0.0055676775524404615,0.0025315064413217792,0.013446209321622002,0.013744639730004938,0.0,0.006039189505905207,-0.0014733399873293365,0.0,-0.004903398166288117,0.0028176212006429096,-0.0038226117813814583,0.0,0.007467255064431307,0.0,0.0,-0.006085877570323112,0.0,-0.004178212851274219,0.0,0.004096311120468075,0.005269386415442443,0.0,-0.008406565518963793,0.007893478036042283,0.0,0.0,-0.004205980509410684,0.016044754862868816,0.0,0.0,0.0,0.0031407908438121504,0.0025122747931489034,0.0,-0.0049244785066488665,0.0,0.0,0.0,-0.003840788874912304,0.0,-0.011061057350744146,0.0,0.0,-0.007101056754527062,0.0,0.0,0.0,0.007660143476094251,0.0,0.0,0.009210259616997788,0.0,0.0,0.0,0.0,0.0,-0.022200824659239272,0.0,-0.0077248225828089765,0.0,0.0,-0.029993792615786437,0.0,0.0,0.0,0.0,0.0
Prevotella ruminicola,0.008397229370583952,0.005335676556706808,-0.007975183037051494,0.007670085025711737,-4.206346175542978e-05,-0.008799119281164787,0.0040100798834909485,0.006075106116471812,-0.0038305355180348814,-0.0007152579878278701,-0.0032517726099790764,0.0081248018475987,0.0023820669380567204,-0.008098640548894927,0.0039406444187150775,-0.0009565767072009272,0.0019823788558737277,-0.003829384732527692,0.0,-0.007818241516629416,-0.0007187360998476922,0.0007480103606211744,-0.004923849189864166,-0.0029539473753183118,0.0020963638643908505,0.0,0.0006452888536307383,0.0,-8.294770321311934e-05,-0.004521456209296547,-0.004662403605969424,0.0017931233157549625,0.019232668747302336,-0.0006297425431663527,0.0069360495019890386,-0.0005112549654550264,-0.002542906793806256,0.01297813498777197,0.005694963392885318,0.0,-0.005522445515691024,-0.0062587111227452195,-0.00357875502458133,-0.00678952919256454,0.0,0.0,0.008086474216810817,0.0,0.008971912885984989,0.0029413651234088322,0.0019409413202440098,0.009392288054422313,0.0011040246210251461,0.0030115499878163266,0.0,-0.00473456808880947,0.01574988254861556,0.0003782811001150614,0.0,0.01315607908146221,0.0066472499664667044,0.0073689271736305535,0.0,0.007912646829327923,0.002611806604311897,0.05077691819581429,0.051805174156961606
Roseburia hominis,0.011592141601990609,0.006876978902752596,0.004776165400058444,0.02544138178594723,0.012841590490611107,-0.039564305605881867,0.0005736213539704921,0.0287898990727868,-0.005906576565047585,0.005030392840419835,-0.004741859324434187,0.006819290276426136,0.011128426990586335,-0.023449238116669987,0.021917665528579783,-0.003651775796678258,0.013071420636924276,0.0033025819190928246,0.0005090032953650297,-0.010993591594179338,-0.010560406293879979,-0.006512213708385462,-0.010551105406851785,0.006614512099414051,0.001852646147532769,-0.031229668445282473,0.0,0.0,-0.02272099815498363,-0.04457251718072987,0.0103460854501971,-0.0035172764532019193,0.0235213585712272,-0.01012653450423078,0.020403964769314498,0.005188809970800635,-0.00493873396650955,0.0786336135491602,0.011251675893831666,0.0,-0.00997635379675602,-0.028828315262074133,-0.019683152635197314,-0.007961719320862183,-0.025009238572296127,0.0,0.003469285885801344,0.0,0.0,0.0,0.0,-0.012457462890528995,-0.014268975875172141,-0.00016397508857357503,0.059928529645411364,-0.010770590942269842,0.047461328127951764,0.014921134264583292,0.0,0.02994876613908017,0.0022173986175549726,0.0031866649071263095,0.0,0.0,0.005871341978573287,0.03189596124828603,0.06651567712345331
Ruthenibacterium lactatiformans,0.0,0.0,0.0,0.0,0.004771453809367278,0.008818371045349807,0.0,0.0,0.0,0.0,0.0,0.0,0.015106811397714526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010191445374612772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010519617110862129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004952985912144577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blautia producta,-0.004913875816300204,0.0,0.0,0.014245828679153506,0.0,0.007154552613004744,0.012683160231377793,0.0,-0.011538533475359703,-0.024294497481452272,0.0,0.0,0.014250482135136256,0.005233244645314079,0.006621770434621556,0.0,0.004410392345328669,0.0,0.0,0.028307784574401744,0.008776547139327616,0.0,0.0,0.0,0.0023287374040831844,0.0,0.0148056346689637,0.0,0.0051765856702766485,0.005779298679593441,0.0044073418303853034,0.0,0.01657436138390685,0.0,0.0,0.006270560255591838,-0.022302027039596363,0.008718006127843146,0.0,0.0,0.004398221869841912,-0.03779648568344718,0.005161792331429265,0.010533194626800569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01229981286539093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483677684734678
Bacteroides caccae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Bifidobacterium pseudocatenulatum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
