feature_x,feature_y,MMRS51410669ST,MMRS34569532ST,MMRS38954404ST,MMRS84954772ST,MMRS12272136ST,MMRS85382779ST,MMRS33294861ST,MMRS84159866ST,MMRS65862658ST,MMRS11288076ST,MMRS81671217ST,MMRS29805707ST,MMRS14602194ST,MMRS93508324ST,MMRS39582183ST,MMRS93621581ST,MMRS77487595ST,MMRS51737257ST,MMRS94549160ST,MMRS21365932ST,MMRS43563715ST,MMRS57276462ST,MMRS95479054ST,MMRS90191266ST,MMRS79893829ST,MMRS88581325ST,MMRS67247116ST,MMRS54246132ST,MMRS38861560ST,MMRS32573774ST,MMRS71762412ST,MMRS62666492ST,MMRS44587603ST,MMRS72802364ST,MMRS54316675ST,MMRS34525504ST,MMRS97307143ST,MMRS43939546ST,MMRS77018926ST,MMRS42780924ST,MMRS61683006ST,MMRS18295921ST,MMRS25641480ST,MMRS65742083ST,MMRS97052561ST,MMRS77321055ST,MMRS95277876ST,MMRS16644320ST,MMRS62376181ST,MMRS81135225ST,MMRS78791111ST,MMRS64281551ST,MMRS20257302ST,MMRS66868025ST,MMRS51307502ST,MMRS86178473ST,MMRS65205033ST,MMRS91297590ST,MMRS72980899ST,MMRS86168210ST,MMRS73787048ST,MMRS81194191ST,MMRS55294627ST,MMRS15137911ST,MMRS97327636ST,MMRS35808664ST,MMRS65945127ST
Blautia producta,Veillonella dispar,0.0610482622326101,0.4745160745274015,-3.0255112687988994,,-1.332704789580297,0.9139197482118828,0.8461200906066606,0.4535821184381662,0.7131705043975033,,0.7081841852932782,-0.3266802107829767,-0.5717010234915936,0.2393083405006066,1.0324406471912926,0.2876211619841676,0.5984653320145559,-0.6549427001530131,-0.0034739518923528,1.038951780888553,-0.7941924496322901,0.934459176040004,,1.4030921525946352,0.3731209541437232,1.4116981433564466,-1.0324980149227434,1.0532876315798143,0.5411917155446319,0.9338012158988838,0.5838238826167579,1.323754324841829,0.6637609766097281,-0.5130588730759511,0.6167651611871985,0.7182873251429791,0.9390951712388728,0.2204089051998391,0.7520489266218602,-0.2110433739575827,-0.1286716391347264,,0.5616662826642731,1.0412925591496045,0.5647222471550009,,0.7521993246354208,-1.1214691096575604,-2.391868945894055,-0.6661369023929659,0.0126757750526498,0.5684160214183572,-0.3623997201245451,-0.9683433232558648,1.804943319467828,-0.6192082418500242,0.6868834050719548,0.6795199848927788,0.7187859178763333,0.4309419323002668,0.810215943891392,,0.4170395571688643,-0.2024738774671809,0.6304160700467155,0.697479069838865,0.6868834104234695
Clostridioides difficile,Anaerostipes caccae,-0.4827590034359112,3.278928784573396,-0.1393410963363734,-0.4116919012619652,-0.6882844039914806,-0.1912818833067678,2.723851715056416,3.382270795511065,-0.7433783925691213,3.37416921421213,-1.5843938101037738,-0.4288541475182511,-3.1947079597314554,-0.7045613859153489,-0.3936173357654561,-0.6964581917205849,-0.1525392797491931,-0.4908116505432115,-0.463029130192451,-0.3005709047643573,-0.0408583451405536,-0.2658028882075721,-0.5006472156500915,-2.612896560873436,1.7918720373555708,-0.1547183474234911,-2.217349826888565,-0.934459399782442,-0.2151935399556662,-0.7918836444961406,-4.206190745493515,-0.591701597855319,-0.1502514321412769,-0.4484674325178305,-1.443967628835859,-1.8135879580185497,-0.5798511514074537,-4.184387539017488,-1.4047814345377612,0.0493633065724402,2.9814435858668897,-1.6948065985823173,-2.491470046306514,0.5075193478184545,-2.989850155362261,-0.5289564154294825,-0.5242441894537236,-2.4249083198047563,-0.2798058882671079,,-4.695077729573977,0.638516833068101,-3.997590093718832,-2.07370619292357,,-2.9479244949056382,-0.5521163312090676,,,-0.2298328913963537,-0.1294989185152312,-1.821265945954269,-1.193576648542395,,-1.2581222221373096,,-0.552116425800047
Oscillibacter valericigenes,Olsenella sp. GAM18,0.3266479158440265,0.6531338416675828,0.6906371538439949,0.6325281377505687,0.681576128363002,0.8709187075400925,0.8101150340221015,0.8157922878822773,1.646250437611484,0.0640827609478427,0.6511475999113916,0.8579342490091447,0.6622452377559244,0.9405788292543542,0.3728872307106599,0.4581764610423852,-0.2271644564116827,2.882971914801149,0.3175859343674205,0.7251554219882831,0.579749080399797,-1.3425080827386495,0.497675585014093,0.0609383683971425,0.2554923200506405,0.6828092448784021,0.808726438941973,0.6909077093754503,0.5763935902370716,0.586922722630075,0.6700508744832249,-0.4511433918579722,0.6037905489684089,0.8434194336040506,0.5976009043102161,1.1798008102023307,-0.5124876215765639,-0.242187492309348,1.879484079517571,,0.7018496059344379,0.943566725813046,,0.5970340076561746,0.6804667391881362,0.6976372671506401,,-1.285996525472918,-1.175076804387086,0.794666428285058,-1.035216368979086,0.4285948211674922,0.8413724256823214,,0.9420247012790086,1.005423866702011,0.6899983903443218,0.6718113048872817,0.2976143235605442,,0.5567597686875867,1.379858210005736,0.8119044301885575,1.3780479333759112,1.240743472742445,,0.689998399333371
Alistipes sp. 3BBH6,Flavonifractor plautii,-0.2881382439557622,-0.8544044121134,-1.0571556778392714,,-0.6247707982036615,1.2475582615707048,0.0075170594636708,-0.4808418757214333,-0.8202880003133637,-1.1535139377027408,2.262804940708483,-0.4090390541256108,0.2361102388648888,-0.1801820114471541,-0.5372770073382744,-0.8927819424524108,2.197274062159312,,-0.7528941556869406,-0.8626633949606624,-0.9684587643576568,-0.6703670670084002,-0.7181654943999809,-0.1424467662988484,-0.6872916374950551,-0.9405534250507585,0.138155230074393,-0.4214921308641252,-0.8704148324103751,-0.8138388315075602,0.422233126880803,-0.5288079220416237,-0.5389928015666183,-0.0957072573113924,-0.7934751676106364,0.0025958247604112,-1.9214982951893156,-0.8340053064048678,-0.0043837024579992,,-0.384769119312183,-0.0647660412840949,-0.4173183499335446,-0.7826902608929943,-1.0567536333795455,0.3774438586706548,-0.7034259132460592,0.5466626577793336,1.8548965807498208,-0.8686878919095736,-0.8714693052254154,-0.8773234872887652,1.9365930868962584,-1.1078747610115036,-0.8132744251377698,-0.6639193087114634,-0.8217731463365028,-0.9728031597764294,,-0.7950207940359334,-1.228040293976949,,0.6972782292284301,-0.1930682572289114,-0.8164147227018158,,
Klebsiella pneumoniae,Raoultella planticola,-0.432541406844314,0.4077965214350407,0.4424590180179513,-0.793334484886279,-0.8938481595737623,-0.4903817158232724,-0.1644551887962568,2.564022587479496,-0.4860209677824029,-0.7781192823689477,-0.4241559422171132,-0.7960198510473279,-0.8099906719326744,-0.3577714426592266,-0.6377489710332463,-0.5923721231412036,-0.3985390480123434,-0.5892191181750004,-0.7368679360003813,-0.195570989134692,-0.5872391600974693,-0.6214594307428587,-0.7466726199737918,-0.4071315250101756,-0.6357383919056814,1.2513730909293606,0.5780362748638699,-0.857125276118379,2.40021968969814,,-0.7481165979037427,-0.7381045463689833,,0.0136577367561069,-0.3443833754310204,-0.5106876550530747,-0.0714626820676143,-0.1966442920287378,-0.3437265713140951,-0.7467605497234904,-1.077149636864717,-0.5526664867325412,-0.3477932105560842,,-0.603889139738167,-0.4483950405149692,-0.1450686094102907,-0.6631340489834137,-0.5102423810088998,-0.5033246568390123,-0.6285271278911578,-0.582681511986994,-0.6180315667078371,,0.2027939185060304,0.4037910308742959,-0.5798912877339676,-0.8529631855984778,-0.6211012988074144,,-0.5972555492312394,-0.2078959534968127,,-0.617932895964926,-0.4735865966742493,,-0.5798913282809838
Clostridium sp. SY8519,Klebsiella oxytoca,0.5243948210329148,1.0174236089327429,0.1200498321586914,-1.4808261876394757,0.2414791740085639,-2.309066745472962,2.9619740255653544,1.5477116834357387,0.9038756006291976,0.8862811220126824,0.2789040292242071,1.2551838408309144,0.4254435848111518,-0.8284845889188381,-0.6380109517528207,0.1147576162964427,0.0772279697771108,-0.2026500643796817,0.793519085459518,1.200992602372927,-1.016262394289767,0.6304772664208953,0.8303815888692205,0.0542836465074677,0.6003371926795977,-0.1927584126180674,0.4944396609722624,-0.1525617708822797,1.2664617532463254,0.5002759954094416,0.5822995346135824,1.3744398059236471,0.0181803133819323,1.775474848520497,0.7868861077414915,-0.8553755487619101,-0.1704522004835384,-1.4106557869406828,0.3174187728900574,-0.5327217077484909,0.2332091707075931,0.3477515281001899,0.1723825420008026,,1.2118800545493609,0.4169255374989226,0.853392751118045,1.6798257272000383,-2.200969836101235,-0.1397921362638037,0.4874283904629581,0.49944482598199,,,0.7126089107711397,0.5540930076112177,0.690806198729667,-0.0140244830237623,,,1.1969084793014169,-0.1774512422477961,2.0969523181069087,-0.2236280502774845,,,0.6908061603971922
Alistipes finegoldii,Ruminococcus sp. JE7A12,-2.3740513583106093,-0.5929194313268055,-0.4695515147045627,-1.1657311221177693,-0.5902788641585269,0.8506090607148721,-0.8751821388361296,-0.6568900874243937,0.610991398907941,-0.7589065763253082,,0.1191452614911704,-1.2826766235304845,-0.6408229324561623,-1.8368538613876768,-1.2419205800285011,-1.4494152644996945,-0.4230430649704715,0.0281817134632655,-0.504874892597914,-0.4998475442350282,-0.438434727591521,0.2105257517218925,-0.91798494719248,-1.867423248778456,-1.0660887995859356,0.5659236488049716,-1.4366430286330685,0.0766250538233741,0.6250736254429164,-1.4540138967269385,0.6591874185212901,-0.9078266372716652,0.1148139165579489,,-0.3613113493663569,,-0.3196424412859062,0.5059673138958135,0.5509805740001253,-0.3575662614373341,-0.0817171795423592,-0.4903484432119691,,-0.345625149101032,-0.5947069709043812,-2.300971328420556,-0.5580211519415343,-0.5663528603449807,-1.2528878698064014,0.1865636860161994,-0.5660674990043157,-1.7127426645592072,-2.032049639196948,0.6065181295483548,-0.6005851472359475,-0.5900369904745993,,-0.5301213907165181,-0.7171919020585544,-0.437745313731826,,-1.3921289916952686,-1.8192793526272744,-0.7773170462369228,,-0.5900370304658978
Bifidobacterium breve,Hungatella hathewayi,,-1.399494502869725,-0.9285641179661874,-0.618861469590082,-0.6745583633476007,-0.6769182750919248,-0.6746868762492308,0.2216146576710156,-1.2259264461761463,-0.3304825765588846,-0.6255135395090569,-0.796142085125533,-0.1534903214706601,0.7377486857884322,-0.8257161621886736,-1.0439379641533086,0.2181807690732763,-0.6870308272186748,-0.4808468997682872,-0.6598899484685297,-0.2177502532683511,-0.4604989482954759,1.5239432490272835,-0.1428661023398895,-0.6460272981661539,-2.0126873090234705,-1.079524232904064,-0.6760398042656164,-0.6333798761908331,-0.9702746074939196,-0.2711692254014142,-0.871434886039073,-0.33005494447767,,-0.3892922608891915,-0.3636815038893712,-0.1704458828498967,0.6122816875116296,-0.7734112401614497,-0.6136012177048091,-1.2654633380982747,-0.3660491869156697,,-0.8000515609272668,-0.6485676325619154,-0.759253338432477,-0.7110189139452511,-0.5830666230860586,0.3037216437670844,,0.7464712316322554,0.3800574000502,-0.8242871302093526,-1.389213788234263,,1.141279036834074,-0.6676411363415429,-2.037325894085855,-0.1929415299363243,-0.6358340530703454,-1.0102881217207365,,-0.6915876022893407,-0.4724795667125342,-0.5695950509057268,-0.6432096988116198,
Prevotella denticola,Prevotella scopos,-0.569950570987033,-0.7401320821723794,-0.707150320587778,1.3403208583139357,1.863340122007372,,-0.5864905992696343,-0.6328648223113579,0.2476632305934134,-0.6075345304908369,-0.3890461976862954,0.0008322895086553,-0.493990566736272,-0.533265681630144,-0.4022742865476344,0.0029317153623901,2.0652714920824438,-0.4118273565435411,-0.7757736615874666,-0.6586437510434132,-0.558459819820806,,-0.5264286868974988,,-0.9144158376751984,0.8328842964265728,-0.411496491796348,-0.6529805267959025,-0.3036439191011392,-0.0486384257575538,-1.9462646643311905,-0.6809319079173185,-0.5491533198315626,-0.0496964723073448,-0.6187803326103021,-0.5873688325268495,-0.7125939457801054,1.4302442734046914,-0.9091394216758932,-0.9897485766962733,-0.9990815097040932,-0.5791686543954858,-0.7579961755152707,-0.6697303753404189,,0.3248141110309103,-0.6501636581697144,-0.7093938468862471,0.827654250204186,-0.6216362894757907,-0.3039213952212959,-1.0320984799951254,-0.7799106700954774,-2.5332307611099982,-1.1068692723500484,-1.1262576463223553,,-1.1098941137974956,-0.7410135140474438,-0.8584864821320015,,-0.825507149543967,-0.6168820112620182,,-0.9828502736291652,-0.6704170029424203,
Streptococcus sp. HSISM1,Eubacterium maltosivorans,0.2400643851493117,-0.6180497208491371,-0.2630249302952745,-0.5662347731232397,0.073648516922281,-0.8528060229537304,,-1.7240966457640448,-0.2367845784792633,-1.984556124209888,0.4823191101932408,-1.5738221900026326,-0.197711563760324,-0.3706083456759304,0.6793057903272333,-0.6385138636922769,-0.1761778334001925,,-0.8188984584679204,-0.4226528853180772,0.2589897707749211,-0.9173567221609122,,0.061927225835159,-0.7671005326345879,0.3353851938146852,1.2882127372381138,,-0.3870567289275447,-0.9772736461089696,0.0048712266257516,-0.4843593390473804,-1.4283382836520238,-0.9677172949888811,0.2181736578905244,0.0362354177421903,-1.392788141577587,-0.6316486339914635,0.5377086825502607,0.8424249318940235,,0.3805152917826196,,-0.6444053299503355,0.0078124917159635,,-0.4164697244743254,0.4685671444213598,-0.5139223491506172,-0.1654883386172299,-0.0025808591869124,-1.0814039344533648,0.9334683195253456,-2.599891748053933,,0.0119735615806749,-0.6188794847177435,-0.6346382264179827,-0.3606709451158886,-0.4765223191425647,0.4918377519813433,0.0484727737548775,-0.8521539748176281,-0.48935042126827,-0.5606021362412935,-0.5800910707102508,-0.6188794790321005
[Clostridium] bolteae,[Clostridium] clostridioforme,0.5862205472696547,-0.5301143664261141,-0.1139844121243207,0.4918185561371188,0.710710640389898,1.1273605176615873,-0.1425455526054058,,0.5773925865996936,0.0116905939766184,-0.6028392495350419,0.6052350777561756,0.7313368561406544,0.5056335984788676,0.7566489017677798,1.043055051880632,-0.1013021820189323,0.7737781750080878,1.5404182694718314,0.7679420477074448,1.110641319468462,,,0.5565748414654921,-0.0802173547342636,0.5820223867476322,1.973525900294546,,0.559867524763695,0.1786084730692497,,1.1271956758105577,-0.0999109769244048,0.4862240903210813,0.6090665817005527,0.7836623194384164,-0.2221640445169809,0.9099368328299672,1.1954555385425625,0.8845994920838117,0.613232876504215,0.5420133479436295,-0.0174130544778153,0.7175914304841285,-0.2518864983028014,0.6359325225044049,1.5475450607870702,0.3121713798393808,2.6449015811285457,-0.1237210100949728,0.9841997570165548,1.0268413973249186,0.6696348971985278,0.751527787124994,0.5843723002152054,-1.2748925248043268,0.6477169007724194,,0.281403136236214,0.4280796701967448,0.5867927360645481,0.986456420973499,0.5823550961425398,,0.4647004572846954,0.6992783825405676,
Christensenella minuta,[Clostridium] hylemonae,-0.3633728552194807,-0.9184736101448292,-0.751937086176092,-1.9515140538382243,3.20274158520258,-1.2979749376797418,,-0.7917001240011509,,-0.7263480904493613,-0.4357510217720888,-0.2106167143791336,0.939653744597656,-0.4982038922825802,-0.2482375410708412,-0.6236053630675384,-0.7025031285348456,,,-1.173274198663154,2.10410696651273,-0.114882789434409,-0.430047252781022,1.262207213930488,2.680124643083765,-1.5294128262391895,2.057743249571033,-0.7806763359372024,0.346631024600133,-0.5812272069947992,-0.5349785559352859,-0.4543444275115476,-0.7326773314237341,2.746562311266665,0.1185766533705255,0.2215554807788498,1.146235330662996,-0.0969779140749287,0.7063493789496273,,-0.6668615285203523,0.0401255377731475,-2.085574488559636,-0.4539896244182549,0.1480304756227481,-0.054282148722307,-0.9910045528566416,1.2433593431564964,2.268406111559467,0.9529798728122428,1.095003270724355,-0.5942400118198571,-0.278575751079873,0.4424787857334648,-1.2901166185756878,,-0.729535410647759,-2.79720431935849,1.7231898482516494,-0.6307004779829741,-1.4002136009440709,-0.3595778386773676,,1.2986601300377942,,-0.7285344655541176,-0.7295353144662218
Flavonifractor plautii,Clostridioides difficile,-0.1839136335903964,-0.7160325484401594,-0.5706073035501316,-0.5624042736083873,-3.0042973373588584,-2.375670787232028,-1.1518702865685475,0.7474964299703096,0.8198422153854819,0.228812816013646,0.5260221967875579,1.0901756090187589,-0.3415589760221572,-0.7021324787128497,-0.6643701719647345,-0.6189328232260451,,3.0889110762068963,-0.6820556145893443,-1.142235231196853,-2.4058614514176786,-0.5683520427514324,-0.1509315220610025,0.2776331134460271,-0.8805079671995643,0.1130724014494042,,-0.7197961228332624,-0.957432016924532,0.7317430655472354,0.469208002594378,0.2035603333996787,-0.3160714440695624,-0.6029674914003669,,,-0.6696148860794472,-0.7046684772004499,-0.4805330672578008,-2.410851575528324,0.1232125907499471,-0.3045584097655739,,-0.4482500926799794,-0.8687666005190576,-0.8649454858447685,-0.0639103646951481,-1.8138792401455344,-0.9721958110161673,-0.5920431145930637,-0.743403943732982,-0.8404636387110589,0.7255065827387233,2.160352191760865,,-0.6184044727176787,-0.6749712130794748,-1.2043556697788982,-2.1773468371660254,-0.3637461381980869,,-1.8525307887186704,-1.8939856148362573,0.1719232455098126,-0.9421694990209448,-0.5720567819410851,
Raoultella ornithinolytica,Butyrivibrio fibrisolvens,0.8784425285818412,0.4453661341805786,0.8106578547875434,0.6611786932261532,0.4194389612524674,0.734124962329718,0.2757664645907048,,0.2779388203137644,0.6486335790792634,0.8570742007371932,0.4863441817901024,-0.3477209818066442,0.6070015606964748,0.8550725820914461,1.4004792435523328,-0.677169174702819,0.606695704852385,0.5331145885391282,0.8980047415642632,0.8242971324156684,,,0.8960763634243544,-1.945856183580808,0.4719813545141877,0.2393856688559502,,1.7105611121012174,0.4984003518274411,-0.4291353703789609,0.5701516320695992,0.8327164006917205,0.6319910831318002,0.6567130795821864,-0.0366789035892962,-0.646388836529073,-1.1006975494238218,1.2142393683792227,0.5649837273094769,0.6096325778692003,0.8165196893327933,0.847180204298425,0.7590347383435558,-0.3604964995262143,0.5978783966744897,0.5996480415694241,0.0051256696584515,0.2118037071738669,0.2663645228382502,1.2595862848626913,0.7251625508633709,0.440955930050055,,0.6890919512576296,0.6133882384034485,0.6625190314352835,0.4718864418558954,0.6513319664621924,,0.5205154291964993,0.7145275430716802,0.4539666448215617,0.5460872945035611,,,0.6625191024849487
Klebsiella variicola,Klebsiella quasipneumoniae,0.6481414166078162,0.6826873798147151,0.8869905391406308,0.6167270934181184,0.4242442200267592,0.57368838584592,0.2397773271279772,0.1819170941061459,0.6177855974020768,0.5800062559104047,0.0671714374014909,0.1898135156994585,0.654331809453007,0.575648872088158,0.2233127169604659,-0.4768882263830123,0.8845686012412117,-0.1463598297835681,,-0.377913776061105,0.150463359046148,0.5470424828605235,0.2176703930478818,0.0726565058566264,-0.1343475486047658,2.175686271432838,0.6142564995775905,0.482597253658177,,,0.3252264870600247,-0.2936429293741153,0.3444683279686651,0.2879180652708307,,0.9620023172807272,0.6931674528010316,0.0238492500482602,,0.4640285423940972,0.6844663669052797,0.1101852858497289,0.145075239494932,,1.0990064765465015,0.6847381869571416,1.550453129262027,0.4512672442517904,0.5860487813925414,0.6553793668276624,0.2852387335877437,0.7822402558515504,0.8245125285690078,,0.2023159274206225,0.4168191401882906,0.5772581781871878,0.6209175375634949,0.468805474769176,,0.6516327238588883,0.963897215546638,1.0867974625398964,0.4293495867638004,0.4947924457057711,0.5555694501652534,0.5772582169927961
Streptococcus parasanguinis,Cloacibacillus porcorum,1.039443130478344,0.626147818181062,-0.0359566184257487,-0.2593135497611343,0.3554927171280618,0.9088232224556978,0.34571924590196,0.6469857913181498,0.9834399657028086,0.92222343348843,0.6889045397859722,0.5041642506258932,0.9317280886048076,-0.817499450323823,0.2994228662237838,0.6997820607291215,-0.830132696011889,,0.4231368644436319,-0.1963915137886238,-0.8717912192415952,,-0.9033012290223308,-0.1716982244564414,0.5483522137512686,0.4790386194698741,0.7668596958111149,,0.65082286362359,0.818225988486768,-0.8602869007411192,0.5773907124730199,0.4803458119850845,0.8063103310803338,-0.1985607324282924,0.5263541200728338,1.6752865768499134,0.4979600230241943,,0.0677626465622469,1.2371819511987994,-0.3406408341637651,-1.5979677478245795,1.118576638497069,0.7295027083474436,0.8244795165741898,-0.5049289247681613,,0.1127735715154298,-1.201745639243726,0.7460081269226663,1.5265308263242563,-1.9215446923781565,,1.0702170145699976,0.6975498519219095,0.6788744720728401,0.5966213625655715,,0.4601914396768782,0.767361929011171,-0.4765191876207449,0.7390346721204708,,-0.2694169326981119,0.5937977601205452,0.6788745514266745
Clostridium sp. SY8519,Prevotella scopos,0.6240795618795093,1.550738286301335,-1.0641520907171986,-3.47538850252878,-1.3758019516692055,-0.8420742414693325,,0.1448624337878662,0.7528303466264803,0.660402033526359,0.4700513353595549,0.5037207219952657,0.198980170660203,-1.627821444946454,1.019090171337235,0.682936885162416,-0.893056287575527,-2.3994815530972784,-0.2872959403268923,0.8036294893161118,0.6630957709486819,-0.393815926062694,0.756098239191586,0.6798501010701834,0.3855855247808932,-0.2926931393893209,0.7276281971579612,-0.664339691467352,0.4276148201450118,0.7490429430380441,0.67199668966763,-0.9424364592631248,0.5420351617392607,-1.2394940687112217,0.6666669828772851,-1.52658106928795,0.5863665669808464,,0.4704771272364095,0.128058705269612,,0.9477381260843742,0.7170612295578511,1.6257429115486612,,0.7223401127096841,0.5903805411212492,-1.72699501363275,-0.4909625968084419,0.5825530066153628,,0.4087730750465687,0.6700937766579028,1.0092722797242488,1.0125488895134829,,0.7223762692062072,0.7497003773964652,0.3786377356429548,0.6756657023201814,0.7991069895727648,1.0306939279291685,,-1.31724215932333,0.8228796620348757,,0.7223762635489038
Roseburia hominis,Gordonibacter pamelaeae,1.182315852464498,0.8967766212544261,-0.9352701071756768,0.3134212299313532,0.6794301232446234,,0.8363655021704274,0.7299931840600898,1.705663483018783,0.6530209344503375,-0.1139868221764253,-0.2758137952086725,-2.4681453180907686,0.5447258398787178,-0.5875063201414528,0.173107457300176,-1.7363271175855597,0.6755546438707062,-0.0600152483177589,2.2397344528054672,0.6293206818714183,0.1993513834470101,,1.8240001805556671,0.9855724942654548,-0.9067760768721064,2.039245556246978,0.652494171157799,-1.0338170531912998,,-0.0784455454099161,1.0815255145484763,0.4206767471501881,-0.3265376506589205,0.6934803032371089,1.0322910031641293,0.506677440644147,0.9167583910667544,0.6637552281498568,-1.5399107521884812,0.9272407580269612,0.692337906793608,-1.8196712166356048,0.4780152328649349,-1.813765667032848,,0.4736169260353867,-0.5990040127325619,,-0.4124888832230308,,0.8813042841818026,0.8332904939938093,,1.839802209182304,0.1864969791209073,0.6786247395884571,0.3866366748467901,,0.5308624275951076,0.7861658912688295,0.7495752214907649,2.1841199692086906,,0.9013593574218878,0.701210420042069,0.6786246976238715
Klebsiella pneumoniae,Klebsiella aerogenes,0.7050028270017392,0.4175796995927804,,0.4873155135709893,0.0983979836952289,0.5534661910444508,0.4564354313307216,-1.0085850826814975,0.5722129682497737,0.5117195058431885,0.1019720940069294,0.6142529926105201,0.5840337751075486,0.3305919457597306,0.5796293541556026,0.5373043274484604,0.6541077180140594,0.6444439378023349,0.3472802742566442,0.6329518387836074,0.3728274451913051,0.4647509824927571,0.813002787726106,0.547689952416056,0.2503969649251512,0.9968997193664034,0.1924400340337133,0.4721092743601599,1.0489121737549882,-0.42920412906403,0.6207860996367985,,,0.3170227474400437,0.2565875163130358,0.6295215713117557,0.6138193039649597,0.5782401850824193,0.1720595675183945,0.5749303820252171,0.4250768023463497,-0.047265838417003,0.6290043763429068,,,0.5864179331940196,,0.390329288740378,0.5813290201991375,0.7965738676581315,0.3223519122492707,,0.3836131095115205,0.4659724662338104,,0.1167330016327848,0.5828836611325832,0.596887450218932,0.5840251908493388,0.4918634682020407,,-0.1137802792037416,-0.4063964215713951,0.4746712502272838,0.5777006253734897,0.6502937640209631,0.5828836310866495
Monoglobus pectinilyticus,Eubacterium limosum,-2.953812234640681,-0.5672133364976156,-0.5050695190125953,,0.3094399206813641,-0.588344674974329,-0.7146900876137247,-0.7705532060935533,-0.1393733695495404,0.2790641302538897,-0.5904018935017098,,-1.2057570163913354,-0.4547180221686179,-0.4218992179203259,-0.9322733099874928,-0.5708672892223071,-0.9206735634165388,-0.3665794352230619,,-0.4863963160767648,-0.5577181687735564,-2.105709468481923,-0.5385950745241961,-1.504487222895634,-0.7369751263435396,-0.822099065106936,-0.3606668482322234,,-0.0333465086083861,-2.951405309970724,-0.5129752291328725,-1.2123052240267944,-0.6494293421613212,-0.5725203153364254,-0.4361700255999186,1.6004514706527255,-0.7597499626263466,0.0784211648827208,-1.5480220845393171,1.0730709786387689,-0.3100769631783627,-0.6761359096741848,-0.3592497792463256,-0.4608893575987212,-1.3181258769465471,,,0.0496856142144048,-3.008854432689352,,-0.4197263252618349,-0.3143870568349842,-0.4269293554930371,-0.2658064482036629,-1.7503519290050296,-0.5643907617414837,,-1.6547045880271505,-0.5809691360734376,-0.0550911024084862,-1.4902845944631742,-1.7418948363153748,-1.304253137700511,-0.2836223138069541,,-0.5643907966808956
Lactobacillus salivarius,Streptococcus anginosus,0.6977496333942429,1.467442544486908,1.06920726939384,0.6040038251480737,-0.8286972421674332,0.7993127061960751,0.3748133581272223,-0.3995671784207064,,-0.2024083882106433,0.0227768190104623,0.5533930971428109,-1.362684189926809,0.2650459643861176,0.1301726275238756,0.0273404906183141,-0.9782756259632543,,,0.4010332267565983,-0.2341665612856655,0.6601766333386718,0.595251559893696,0.2686341715222167,0.5892077667852887,0.5890967398437832,0.4757771319227132,0.6784827238361316,0.6171052706967793,,0.332442227106357,-1.264134866489615,-0.2038653395492538,-0.100353343304756,1.0813776038853171,0.4918027062945646,0.1606618360508085,-1.237945537862406,0.5383556593699338,0.6045504796770884,0.7478495093619889,0.9747670484385756,0.9736526982667576,,,,0.7804431049814045,0.4437504584368765,0.6580817900590129,0.5687772932756172,0.7696021206615484,0.8190421939871385,-0.1484421939012922,0.6582280312950635,0.4498933917039746,0.5357204351901148,,0.7485014373745547,,0.6249173662634485,0.5113745795001768,0.7465889762077642,1.4479806620468976,0.1677566645227082,0.3701771471329459,0.6351461755428652,0.6037349778215271
Oscillibacter sp. PEA192,Enterococcus faecium,-0.6708132267199366,0.266974116971182,0.8054456329331694,-0.9314966539210984,-0.4800978228817413,-0.7019441390858606,-0.8869807682523108,-0.4624674884032582,-0.1113119245771816,-0.2912997868885061,0.412084254183266,-0.3681947458746011,0.0604770273629603,-1.194326523640021,1.6385398412419026,-0.545007530771233,0.8621664295119637,-0.8394287297427687,-0.5107163279065274,-0.6192882598779166,1.059225089820917,-0.6025446622115526,-0.8338231772156941,-0.6802800099044313,-0.9838255093225344,-0.6517269469830314,-0.8208395188384848,,-0.3789056413427155,-0.5941602851964891,1.0198953596068954,0.7853996627855043,,-0.8802932700887233,,,,0.3434923927227208,0.417148200688635,-0.5526005133792545,-0.8744572953052823,-0.697556839250735,-0.1260230349339816,-0.4905662745024355,-1.3144973046095545,-0.7969212648836614,0.9950440194633042,-0.5456262041865392,-0.3222709997906773,-0.3166949859444374,-0.9679233146405634,-0.1168943858126068,-0.0184110763595672,-0.6255984460041504,-0.2997960859337437,-0.4928731346971042,-0.6477344106708673,-1.1762724525160757,,-0.6753158118175817,-0.562597896857298,,-1.1881379886237031,0.4729317253229744,-0.4788660256764075,,
