Node,MMRS51410669ST,MMRS34569532ST,MMRS38954404ST,MMRS84954772ST,MMRS12272136ST,MMRS85382779ST,MMRS33294861ST,MMRS84159866ST,MMRS65862658ST,MMRS11288076ST,MMRS81671217ST,MMRS29805707ST,MMRS14602194ST,MMRS93508324ST,MMRS39582183ST,MMRS93621581ST,MMRS77487595ST,MMRS51737257ST,MMRS94549160ST,MMRS21365932ST,MMRS43563715ST,MMRS57276462ST,MMRS95479054ST,MMRS90191266ST,MMRS79893829ST,MMRS88581325ST,MMRS67247116ST,MMRS54246132ST,MMRS38861560ST,MMRS32573774ST,MMRS71762412ST,MMRS62666492ST,MMRS44587603ST,MMRS72802364ST,MMRS54316675ST,MMRS34525504ST,MMRS97307143ST,MMRS43939546ST,MMRS77018926ST,MMRS42780924ST,MMRS61683006ST,MMRS18295921ST,MMRS25641480ST,MMRS65742083ST,MMRS97052561ST,MMRS77321055ST,MMRS95277876ST,MMRS16644320ST,MMRS62376181ST,MMRS81135225ST,MMRS78791111ST,MMRS64281551ST,MMRS20257302ST,MMRS66868025ST,MMRS51307502ST,MMRS86178473ST,MMRS65205033ST,MMRS91297590ST,MMRS72980899ST,MMRS86168210ST,MMRS73787048ST,MMRS81194191ST,MMRS55294627ST,MMRS15137911ST,MMRS97327636ST,MMRS35808664ST,MMRS65945127ST
Streptococcus sp. HSISS1,2.722403632148179,1.8622061078938839,-2.7471991204468007,-2.9818961300547686,0.43729841137769976,0.4562508026396119,-1.1567883028936936,-0.838674521715034,-1.9030148981518447,-0.8231748046686683,3.6090410659412235,-0.42502299078442496,-0.7377442394280636,1.3449409002255197,-0.2852981120445437,-0.03949308744809518,6.006061425350157,3.2090462059450426,2.07379520071,2.7382548883394255,-0.9636156092797259,0.04667005487653508,-1.501675891318025,-2.4373993595980257,3.564349853527207,-1.7270083752424985,-0.4663414159567317,1.0019724182502914,0.26592005017466125,0.18677063840368174,0.6413637294758059,0.3057643095919724,2.7271298528661267,1.0506696865427394,-0.2893855657891427,-0.7412284795904571,0.8188006270823768,6.018949296118318,-1.4348623847798665,1.8640445182662277,-0.5618031868558118,1.0712414721660561,3.2946952635199342,-0.04628061540610631,1.34289381833219,1.094942082038325,0.4469634517250136,2.691985536790507,-0.5861588508403551,-0.11865754502478304,2.6766195819854692,0.3498654060671482,0.32015404441361195,2.059692374686832,-2.6640236795051866,1.2487208519479096,0.544178862761458,-0.24959332452354116,1.3081311325390623,0.72679137034688,0.7799879562339693,2.390104358555809,0.19535756018349015,0.6679190751026536,0.04615966849516828,0.8831662398463522,0.00942433690277722
Streptococcus sp. FDAARGOS 192,1.9253110591899774,1.8085060979267846,0.7253236374145436,0.807879400564754,0.6866831674016841,-1.3696275984671478,-0.3418716819096729,0.9194269869140623,2.3286215172987874,1.1329908902516563,2.1967781747063753,0.6551619934421713,-0.4346152181565244,1.6960690540195882,1.6284380022214262,3.6733724496143125,5.339423959166052,0.12570563549274322,2.7566910736356283,1.5091470658590074,-0.5554246227880963,2.365898412522452,-0.7555084464650543,1.977378182235317,2.896831671566332,1.4455600890551834,-0.6873322849913335,2.159225876667956,3.971257822520173,4.6367671779438515,0.20254675900650876,-2.6784497410181474,-0.04989900993517504,-0.2446159593506284,1.6590666965802356,2.1276981010286082,2.313820162712824,5.753471091320206,0.5862427422496026,1.8953215769727827,4.354641582836127,1.1957529804165083,-0.0800749211461027,2.097388765501548,3.5400029385215626,0.48255286359198124,-0.17615148478404252,0.6620770156356797,1.7814612843639774,1.3500002432796347,0.3081878629540704,0.9206206335567644,-0.48963778637805,8.200290099942675,0.9799622579814387,-0.878269210667559,1.2747497612927772,2.077676093643919,-0.727939202312156,2.921019647083563,1.3222834587460255,1.2554699124960569,1.4306948495137908,1.4659558232486574,2.0060771561345665,0.7993452237930133,1.793944105369738
Citrobacter freundii,1.467469873608743,0.6382272199584104,4.011041163682686,-1.587693974156198,0.11369082737393477,2.1216663265636084,0.05907533310826185,0.17775945907507001,1.038665736688341,0.7729345152394934,0.46455661920441305,1.0759061698029515,0.06048123850589526,3.0064499650969116,2.6802213540399675,1.9885206055066686,3.178207751115999,-0.7094518007283274,1.7578377735730766,0.1979455774933141,-1.5232489184495768,2.5936531439182353,0.052598178129920764,-0.8769506988449416,-3.2845066894971016,-2.366480082267968,0.6813843020876119,1.7383037918338402,0.5139934143100338,1.1434010613397372,2.6790009670643724,0.36260782450301693,-0.09843048857705106,0.935981406688384,2.27797636356727,1.0899395544381985,1.6681318709406523,-2.487377350775893,2.422297897814923,0.8331311286565474,1.6731100488510704,0.4469407686570628,0.20965790186561922,4.062852520353488,1.5387751557747489,-0.17675721517829568,0.8847929970567819,-0.25657236206088796,3.720034307214516,0.35410706743929404,-0.002348936703623239,0.7738141256933357,0.4511726241440671,-1.4770968990071007,1.6793342131489286,2.740871184350244,2.6690948859320693,0.7200169012314859,0.4368657040914635,1.8797508607127815,1.8352624183067507,0.4207041090565249,0.24743519320937502,-0.3159550260487473,2.2745248036751238,1.083402490355394,2.0964986045075653
Citrobacter braakii,0.437681937512824,1.3985342218090235,-0.6577741930904465,2.7377522106391723,2.0504888598194992,2.6614586085173344,0.3771373355773352,0.6849353252914098,2.0550025401246512,0.41347525017453,1.2149737227100037,1.1176813462158273,3.3071037431154204,0.8461715226843454,0.6800065749989709,0.33119809263756905,1.7365255151116905,3.4453919666296766,0.908642017301142,1.7483128453142784,1.0035778665034503,0.5751685456982505,1.7129550899429846,1.9199951803193414,-0.026072606977243673,-2.366480082267968,0.23872765746421856,0.4915556140366557,-0.28593762015667046,0.07955928849399158,0.3534790867694242,0.7315814743299416,-0.3098534816533517,2.018067826333277,0.10142457919283093,0.4890903453393012,2.2655948915624027,-2.6879371238143355,0.37981619756325896,0.845618137515475,0.567773854824486,1.554169656318285,0.3359034773699532,1.1882197056956598,0.420632038373285,2.0594684890469632,-0.6386400532549977,1.4980802102200819,0.8089216084007469,-0.40856852269551486,1.1837001537022294,-0.040514405341888104,-0.08661200166216192,0.469396082254499,-0.3516830603892129,-0.4180126853002688,0.19789668618995437,0.6279268142293762,0.8317798618472283,0.7462610106879746,0.5129704005971961,0.20398837038655943,0.6120723022649754,1.1650560568662613,0.23376376799045495,0.5463148339988847,0.16239970327489894
Bacteroides helcogenes,1.5946105571181652,-3.381425685179542,0.7654861518807646,-0.8743649930042274,0.7312732048259483,-5.521853302779272,-0.8512405594295078,3.4197475302027813,0.6560907831049142,3.1250507166361077,1.4118148805032322,2.133718611754977,-0.12817333572327066,1.7416285679986463,0.039113435042115285,0.5238345983767495,1.3927835922139664,1.5842654264218465,2.7262270523507506,3.0097884625828577,2.1093982455687974,0.6175334179642007,0.2477870333966582,1.427574280945933,1.9197169009010207,-2.674412198651888,2.9645221674695614,-0.879871983461049,0.5662035122809272,-0.0883234699372879,-0.2783526688777158,2.32175113165077,-2.1207893206331088,1.498203995103836,1.2846121466965261,0.5380874138896555,-0.5840351013637161,0.9006804514271564,0.958866412130364,-0.48304088080974705,1.9399261260289915,0.6599339305637083,-0.8868790326688725,1.154129773432076,-0.09645009346926992,-0.006089893356134413,0.6708404202834015,0.9148797161696606,-0.3834416841241962,2.8719817006497963,0.9394122048375622,1.6850499573988014,-2.2891218557964645,4.801654648620255,-0.34211990359437805,1.0763439458916952,1.250236357445244,1.535437410746249,-0.13569499753164083,1.9079813447637886,-0.18005341559849963,1.345725851925668,1.7299075399983634,0.9856779015023678,0.3971143258923653,2.7558805969009654,1.8808533017779947
Bacteroides zoogleoformans,1.058773430074099,-0.45535103009042965,0.1686807803303237,1.589081440915109,-0.3172805631381007,4.615968665404752,-0.5539434718804681,1.2132714432726193,2.3321102337860307,0.8818680078588503,0.5196582519768627,-0.29380802109793414,-1.8919112202639101,2.885008570377903,0.3430368868555619,-0.4355447309420841,4.850516846113683,6.992371735146504,2.0581595828290604,0.42808506387094447,2.91692155768016,0.7509847951457107,1.9151462386333908,1.6994423307927893,2.2572370561655593,0.4831642217711875,2.21462109821805,1.065358917604927,-2.1396853107953713,-2.0351087371149066,0.7343050428337232,1.7242997137580753,1.5596849795626297,1.3779195665822865,2.510911782630536,0.811739894869987,0.2976612764619714,1.193848650873059,2.2461214805328855,4.051308549067801,0.8684684647473996,2.3140223715216734,1.5458312100052929,1.790074434528865,1.3917460527014374,2.1668772595546875,2.3048767126535354,2.282350366609206,4.18669036544721,1.3950531971144835,1.7384203628734456,-0.010717369814665423,-0.9866293161368243,5.72500495153259,0.2393293218765704,3.487962513495027,1.7076877447269805,0.4550923312482705,2.281277018181332,0.8880826697842943,2.350309870975898,0.5506777735348964,3.428886616434991,1.1704752203738062,1.1361340448589032,2.3730857775602012,1.7842556979944448
Lachnoclostridium phocaeense,2.552676411424316,-0.631001128746958,2.3015795333251643,11.127985549892783,-1.7573831615321032,9.038637553930446,-3.22997150665186,-3.357592735129183,0.21353046419850247,-4.468435756707919,2.1766040896044365,-2.6222107256602714,5.918603124063949,4.022415042266163,-4.835244662638558,-1.485271822876341,3.241143387825067,3.7146760146603404,1.9034761532014086,-4.179781234369987,4.011623761332832,-3.460363165396336,-2.851192661072269,-5.465913197233928,3.5394924785128135,-1.3547302286409404,6.422084334760029,-3.2306460669845958,-3.3580510394012153,-3.578347982477819,3.3165011516085694,-5.116706011728578,1.673103128692953,-3.1569126473802074,-2.658606608759518,-1.122611713347456,-3.364744638367006,-0.7537060536152689,-0.8690964171860386,5.890793920636089,-8.223834498908683,-0.05685289040034608,-1.774365182906942,-4.557945186696037,2.125020331133947,-2.5602055499308407,-2.467337701225356,-0.3998885784897074,7.125827050904158,-1.8176813613450062,4.661029489027643,-1.05182668104714,7.501525662984157,4.325973136577687,-4.050401816914272,-1.703831287347994,-2.878386432155803,-2.258461309032055,5.708629280352836,-1.9941202933855333,-1.333005943439489,3.865642374814078,3.1189861169341957,-3.6825581844161377,0.5677539005155832,-0.06529184498399132,-0.8831011620251965
Oscillibacter valericigenes,0.3514948667510378,-1.9250203846716496,-4.806485507531191,0.2611313333706722,-0.26681351950091503,0.05557506156200259,-2.6175106919230515,0.9202536677207049,-2.344088531035263,0.2190403886897,2.9815564572913384,0.6325172793816416,2.874815330780085,0.6234231939606429,1.5849973398439858,-0.9735009061434879,1.903689569374173,-0.3961350445464821,-0.7381562214074907,-2.245181013062292,-0.7107040934918558,-2.7441153606096265,0.760963493373648,0.049639895506261245,-3.8594052936210965,-0.6450919748745905,3.442725430931448,-0.5268822637629247,0.5696489738003523,1.2901966089745591,0.9874402380419054,-2.7050260408975086,-2.731557292069876,4.126025758204793,-2.1622833475734073,-1.335733715628737,2.4180508998096797,0.8292114747990416,-1.7515135619947029,2.036155093799241,-3.2078122477765096,1.4758721966839223,-0.10962589535169776,-0.331871147868013,-1.9981040205256364,-1.7105905396897574,-1.5230912141437847,0.3080783945923983,-0.1440416396888018,-3.0944453845755144,-0.4927500105030912,-1.3253072789717821,-0.1659305550419925,1.4190051518681837,-0.8034459025888809,-2.6954082590384445,0.646502094051886,0.40090650265901795,2.936964890793768,-2.4033375305086304,-0.6276061552765212,2.9143951824770085,3.8944169764999175,-0.9651026107816502,0.8385015290006141,-0.5016537021089719,-1.1387376126280953
Prevotella scopos,3.349672388102296,1.6970157536572945,-1.2902042178847068,0.27302597441817245,3.810462704318195,-1.6518531031595325,0.4225727878051439,0.9902875476855203,2.8614370268790252,0.8951438155327778,1.5070386686264514,4.002376844980876,1.6029366148760955,-1.5436903624614973,1.2745145175311712,2.3983957857629408,3.987042295001207,-3.3714316494422896,1.2004245865875145,1.8423843870572234,1.3052071207952327,-1.2892954107799817,1.7144319342925087,3.9705503889831357,0.6780733892677513,1.9387919562414906,1.6214967491493861,-0.032438251182289046,0.02828479441647358,-0.05284063753460158,0.38778814229753383,-0.6625289692630247,1.6942819966897442,-0.33604826387889175,1.6856017799747747,-0.6407776440450095,0.8765371515887982,4.950889659945384,0.7624076238648253,-1.5232330125484328,-1.4214860316424274,2.1383233051429276,1.6478727514327232,2.239699200633713,0.5706303661783438,3.6425800227647205,1.1506000258362248,-2.191079993734494,1.389155364135421,2.3025520192372504,1.1591312202273576,0.6947808391016032,1.741678960409067,1.0999288696340372,1.2565878028292312,-2.85747794895469,2.54099940343857,0.7095616817987229,1.7531027086953719,1.0306991049339862,3.0888163352435125,2.3756700156125214,0.40520470030894173,-1.8500186298690502,1.1894462005931876,0.6021755151694373,2.5409993989726236
Prevotella sp. oral taxon 299,6.41808208254923,0.8864095495283388,1.214878521804454,1.1208356888371962,-0.1892014661249105,-1.7623776230840429,0.1261122191534751,1.7915011496923223,1.8887833903218152,0.8452458216197614,0.7188174667598347,3.5778450579261336,1.5072031626138287,0.19557761758409448,1.3116224703770354,2.917332676506481,2.2450900572579613,-3.859762592541195,-0.7161352415607977,2.7399047733049215,1.7368655146719671,0.712307298426432,1.1137721347991478,1.5252000910882018,1.2069037021620566,1.0402787046341393,1.1380976921525807,1.315532971302456,1.2013990401562018,1.3281891830202697,3.0045235604797775,0.39476639579336115,2.39538233079975,2.2525704403337987,1.5969265713958116,1.1853995526715098,1.547912479998352,2.166471738878636,2.034929297365913,0.5960959067293893,-3.621644783938245,2.299308591916667,2.4837769603636195,1.2176824941895312,3.6615957479613006,2.4457632377691323,-0.09864726547330027,2.3584098329755956,0.10995415510745132,1.1922320489531075,1.2491973517494113,1.8798082659018827,2.619964411588652,5.576078726639337,2.6082607447757056,-0.04426356410707977,1.3268653225445024,0.6743071824572379,1.59144392029745,1.2067038079241716,2.1616228178962964,3.744734215322087,1.308858538678704,-0.414887511393895,2.076480838886351,0.7030527090975148,1.7687076082011648
